names,scores,logfoldchanges,pvals,pvals_adj
Dmel_CG12223,52.52903,1.1443479,0.0,0.0
Dmel_CG3997,51.22498,1.052495,0.0,0.0
Dmel_CG14482,51.02695,1.2202955,0.0,0.0
Dmel_CG3001,48.85371,1.0340302,0.0,0.0
Dmel_CR34335,45.351326,0.38517496,0.0,0.0
Dmel_CG9748,45.29425,1.0895495,0.0,0.0
Dmel_CG1659,44.069622,1.1753818,0.0,0.0
Dmel_CG30425,43.85336,0.6707705,0.0,0.0
Dmel_CG9659,42.969418,1.0875704,0.0,0.0
Dmel_CG3399,41.926174,1.279568,0.0,0.0
Dmel_CG15304,41.682728,0.9176606,0.0,0.0
Dmel_CG14975,41.58917,1.0531483,0.0,0.0
Dmel_CG14617,41.254517,1.2379405,0.0,0.0
Dmel_CG43770,41.212734,1.0230923,0.0,0.0
Dmel_CG7761,40.343628,1.3356781,0.0,0.0
Dmel_CG11347,39.97223,0.95461285,0.0,0.0
Dmel_CG9034,39.678062,1.0376006,0.0,0.0
Dmel_CG34200,39.480442,1.3043634,0.0,0.0
Dmel_CG14307,38.700806,1.3127718,0.0,0.0
Dmel_CG17124,37.73277,1.047076,0.0,0.0
Dmel_CG31641,37.28548,0.7410779,2.8213145586361414e-304,1.3241033791084834e-301
Dmel_CG9032,36.49882,0.9464428,1.157745476124032e-291,4.907720419918034e-289
Dmel_CG5036,36.186424,0.8172133,9.954361866542027e-287,4.0878209152571494e-284
Dmel_CG8764,35.821457,1.0557901,5.118677104301277e-281,1.921843880789231e-278
Dmel_CG6146,35.8015,1.0323904,1.0467137291035907e-280,3.820795865041746e-278
Dmel_CG4268,35.614887,0.87798077,8.242130822534147e-278,2.9272930037546276e-275
Dmel_CG3779,35.55065,1.0522014,8.118136934825788e-277,2.8073799331722545e-274
Dmel_CG14821,34.07067,0.9998963,2.006015949898702e-254,6.13047804595787e-252
Dmel_CG3421,34.027832,0.9460858,8.637647479944145e-254,2.5797119439533186e-251
Dmel_CG5907,33.74137,1.1234725,1.4308457597355316e-249,4.178387584152138e-247
Dmel_CG1554,32.424217,1.256719,1.2510723435504943e-230,3.223596405215107e-228
Dmel_CG8226,32.10842,0.9331419,3.3634560739785047e-226,8.499841590029141e-224
Dmel_CG14028,31.787668,0.64782673,9.583935625880835e-222,2.332268482587038e-219
Dmel_CG6575,31.688646,0.9136374,2.2273642326289613e-220,5.321780614723123e-218
Dmel_CG8532,31.562895,0.8819562,1.1931830038322205e-218,2.7999317595284303e-216
Dmel_CG11129,31.419792,5.4225454,1.0859652423243004e-216,2.460460215410971e-214
Dmel_CG1691,31.259905,1.3845755,1.637640709056839e-214,3.5867060929526536e-212
Dmel_CG15532,31.194578,0.8262752,1.2620432401319364e-213,2.718772166979308e-211
Dmel_CG10071,30.335854,0.60274553,3.8612000730415647e-202,7.573138829826747e-200
Dmel_CG8649,30.333336,0.80652535,4.167933044539542e-202,8.054530608572664e-200
Dmel_CG5014,30.28652,0.7258484,1.7252744208402875e-201,3.285772632501771e-199
Dmel_CG8384,30.279678,0.9360274,2.1228801892495037e-201,3.985252652418247e-199
Dmel_CG8442,30.199535,1.0372002,2.4020243678916333e-200,4.384028085897772e-198
Dmel_CG9086,30.182472,1.1602998,4.023008742919781e-200,7.241966834343677e-198
Dmel_CG4013,30.121761,0.77430505,2.514407376313335e-199,4.465111801639667e-197
Dmel_CG16711,29.778847,0.8204253,7.341322304611349e-195,1.286297552065303e-192
Dmel_CG15431,29.697704,0.96237576,8.220826377896839e-194,1.4214457819992416e-191
Dmel_CG7134,29.67057,0.9415477,1.8413454747803457e-193,3.142483231699808e-191
Dmel_CG9854,29.61513,0.9464814,9.542308628792713e-193,1.5872845277337349e-190
Dmel_CG2096,29.558956,0.7721509,5.038352197516017e-192,8.276123278444747e-190
Dmel_CG31690,29.534351,1.0350407,1.0432056769153608e-191,1.6924402222647848e-189
Dmel_CG34439,29.42775,0.8137197,2.4255572103154587e-190,3.8871033293604195e-188
Dmel_CG9412,29.416319,0.7725255,3.396501655196854e-190,5.313503363207364e-188
Dmel_CG8602,29.34097,1.0223289,3.11556375847947e-189,4.816661570609261e-187
Dmel_CG11206,29.06279,0.7200381,1.060674785797427e-185,1.6021065931222975e-183
Dmel_CG6702,29.058426,0.74349993,1.2043094035714297e-185,1.7983897582195635e-183
Dmel_CG1696,28.983583,0.90051216,1.0596048068728344e-184,1.564524355855721e-182
Dmel_CG11266,28.918415,0.7778167,7.006595900542462e-184,1.023040852544761e-181
Dmel_CG17931,28.852324,1.385754,4.737994164793415e-183,6.841975969181348e-181
Dmel_CG42594,28.76672,1.034519,5.596644454376011e-182,7.994076605973386e-180
Dmel_CG31012,28.69709,0.7553461,4.148000650248553e-181,5.861169520958735e-179
Dmel_CG10695,28.457994,1.1513687,3.880439156959227e-178,5.36766852227381e-176
Dmel_CG13364,28.456915,1.0574468,4.0017766225261034e-178,5.477848603814118e-176
Dmel_CG34250,28.30048,1.2541558,3.4091348518227424e-176,4.618499081216769e-174
Dmel_CG9470,28.277845,0.92185473,6.472747618744961e-176,8.67942616917628e-174
Dmel_CG17998,28.07509,0.78671765,1.9737703348255956e-173,2.5937315969943154e-171
Dmel_CG6027,28.065603,0.8252492,2.5768985116139924e-173,3.352774588229651e-171
Dmel_CG15015,28.014671,0.8593818,1.076735777816347e-172,1.3871945937533936e-170
Dmel_CG10579,28.012753,0.754737,1.136303896686389e-172,1.4497251947918291e-170
Dmel_CG3665,27.987156,0.9470608,2.3288610135958908e-172,2.9426502480445773e-170
Dmel_CG2252,27.948687,0.6816911,6.839000683847895e-172,8.559172189185257e-170
Dmel_CG5659,27.634178,0.8207777,4.3241734926730215e-168,5.360751308227941e-166
Dmel_CG34418,27.047459,0.6445175,4.091688492694018e-161,4.978599859490008e-159
Dmel_CG2986,27.040905,0.6610034,4.8863510522516885e-161,5.890966897031141e-159
Dmel_CG11486,27.012009,0.72227865,1.0680919094444738e-160,1.2759814347281663e-158
Dmel_CG4999,26.81545,0.8011012,2.1341767818712843e-158,2.526596134285635e-156
Dmel_CG1770,26.767235,0.74987817,7.780869374430427e-158,9.129321825838414e-156
Dmel_CG17342,26.751978,0.6304546,1.1710471754396083e-157,1.3618345957922028e-155
Dmel_CG11614,26.711779,0.90956014,3.4350102618645566e-157,3.959602618522995e-155
Dmel_CG10804,26.561821,0.7816897,1.8754404079406676e-155,2.106424136816095e-153
Dmel_CG1021,26.541218,0.9888013,3.243605132472786e-155,3.6122216140529555e-153
Dmel_CG7580,26.532495,0.67976457,4.089602631560295e-155,4.5160897631372976e-153
Dmel_CG1921,26.499825,0.8012477,9.737323425478222e-155,1.0663180594517444e-152
Dmel_CG1975,26.470167,0.7375074,2.138226614018863e-154,2.3221847880018084e-152
Dmel_CG41128,26.336767,0.74322665,7.276549111932643e-153,7.837797695074334e-151
Dmel_CG32982,26.162693,1.1079879,7.0676923722186e-151,7.550938655554847e-149
Dmel_CG7181,25.77063,0.65043,1.8931075743190824e-146,1.990186130730165e-144
Dmel_CG10084,25.711473,0.9541513,8.699507501845654e-146,9.001592762342814e-144
Dmel_CG4654,25.70751,0.9837949,9.634267495330072e-146,9.89093040282285e-144
Dmel_CG42613,25.41796,0.6558859,1.5967343943509223e-142,1.589597475467081e-140
Dmel_CG15154,25.382523,0.874121,3.9332100300204055e-142,3.8861889477066277e-140
Dmel_CG5758,25.271791,0.81408465,6.525562069136999e-141,6.399433667949947e-139
Dmel_CG12004,25.0708,0.7868825,1.0357752623707652e-138,1.0082313128010537e-136
Dmel_CG1232,25.01371,0.8468809,4.336535877794353e-138,4.190177791918793e-136
Dmel_CG10320,24.840982,0.6638517,3.236390877950702e-136,3.1043366808138816e-134
Dmel_CG44774,24.701366,0.7503575,1.0339092726996022e-134,9.845363588801068e-133
Dmel_CG13387,24.65785,0.8571433,3.0315908786544043e-134,2.866052930676081e-132
Dmel_CG8671,24.645641,0.7147527,4.098188422270169e-134,3.8467352897894494e-132
Dmel_CG42524,24.625694,1.1162465,6.704487819672536e-134,6.248487548816794e-132
Dmel_CG4609,24.598957,0.64714015,1.2960737123080088e-133,1.1994158206647567e-131
Dmel_CG33473,24.470766,0.79222786,3.0255822900385e-132,2.761053949541384e-130
Dmel_CG3869,24.457413,0.75731975,4.196813816888175e-132,3.777419888200514e-130
Dmel_CG16752,24.348759,0.9685102,5.975450006040533e-131,5.305634360093152e-129
Dmel_CG18023,24.251713,1.1459186,6.342580690330958e-130,5.593815627626786e-128
Dmel_CG44242,24.146828,0.6771764,8.061978156386924e-129,6.969898352176353e-127
Dmel_CG10897,24.12717,0.7089891,1.2967505201792243e-128,1.1137646134428226e-126
Dmel_CG7503,24.093493,0.6834799,2.9249400119674277e-128,2.4958854998223353e-126
Dmel_CG33303,23.925083,1.0002462,1.679440558485409e-126,1.423840540584307e-124
Dmel_CG5405,23.915085,0.65579736,2.1341106081963242e-126,1.7977145834812755e-124
Dmel_CG1506,23.789255,0.6864662,4.3147215070790134e-125,3.5660223474544226e-123
Dmel_CG32149,23.756605,0.7019405,9.389315197564912e-125,7.663664037962765e-123
Dmel_CG13778,23.626326,0.5874022,2.06764059681097e-123,1.6772138939933925e-121
Dmel_CG7630,23.607662,0.5860985,3.2154020530777436e-123,2.592245299355499e-121
Dmel_CG7337,23.531956,0.662073,1.9212492366806123e-122,1.5301294678315106e-120
Dmel_CG11665,23.466564,0.8152199,8.956689756073902e-122,7.090353017142599e-120
Dmel_CG5099,23.408611,0.65589994,3.492273829201444e-121,2.748022179014142e-119
Dmel_CG32486,23.294264,0.637441,5.068276009574244e-120,3.9409594699298897e-118
Dmel_CG4838,23.202576,0.7351062,4.288550187524415e-119,3.315049294956373e-117
Dmel_CG7250,23.068321,0.70724386,9.633200286118405e-118,7.402917249115904e-116
Dmel_CG8912,22.980686,0.73162425,7.272880494557466e-117,5.524446391848536e-115
Dmel_CG32057,22.93268,0.8901769,2.193964252109646e-116,1.656947369940969e-114
Dmel_CG31163,22.870142,0.7265892,9.213473512376086e-116,6.879219058303077e-114
Dmel_CG5053,22.86779,0.75811195,9.723337927696563e-116,7.218891734907374e-114
Dmel_CG5685,22.646448,0.812922,1.5121809402216463e-113,1.1163803222164414e-111
Dmel_CG13739,22.478859,0.7410561,6.683487088069792e-112,4.906575632643862e-110
Dmel_CG33543,22.385258,0.6926978,5.478833391502579e-111,3.9777541214218445e-109
Dmel_CG41623,22.16434,0.59769756,7.587699530778516e-109,5.4190195398891566e-107
Dmel_CG42337,22.065523,0.7286773,6.778010995126146e-108,4.788701208975951e-106
Dmel_CG14478,21.963356,0.67285264,6.455176458129044e-107,4.536228547394319e-105
Dmel_CG43222,21.805323,0.8926433,2.065477984735519e-105,1.4437471381600774e-103
Dmel_CG13751,21.764744,1.1784714,5.008859553165955e-105,3.482614994082212e-103
Dmel_CG43743,21.748173,0.6541557,7.18866192149106e-105,4.971905595279685e-103
Dmel_CG18397,21.73753,0.86618865,9.064915234913484e-105,6.236756602198853e-103
Dmel_CG5102,21.50166,0.68157876,1.5021772879966765e-102,1.0281308198731421e-100
Dmel_CG3744,21.324776,0.9117493,6.687289946649462e-101,4.506547548149773e-99
Dmel_CG32717,21.161243,0.5907648,2.1740973383287847e-99,1.4502443209633787e-97
Dmel_CG18582,21.157093,0.71913886,2.374140991405557e-99,1.575686200407092e-97
Dmel_CG15669,21.149313,0.5438591,2.7999032010798233e-99,1.8489210032859277e-97
Dmel_CG1677,21.086466,0.6228798,1.0588081085738991e-98,6.956898677384804e-97
Dmel_CG11064,21.019018,1.3033433,4.3943198001389557e-98,2.8729232086381104e-96
Dmel_CG42389,21.01235,0.60519505,5.0570143925053073e-98,3.2898131748471406e-96
Dmel_CR46282,20.926716,1.1351709,3.058630082706479e-97,1.979973296396347e-95
Dmel_CG4898,20.799915,0.6158466,4.335726109752624e-96,2.765814408167924e-94
Dmel_CG6622,20.706095,0.5906022,3.052186155731719e-95,1.9008899655199295e-93
Dmel_CG1705,20.623112,0.7554452,1.7024516174400665e-94,1.0552790898481092e-92
Dmel_CG4080,20.576736,0.8073967,4.4355248841135456e-94,2.723702453370846e-92
Dmel_CG42238,20.362137,0.7090368,3.6243407108323625e-92,2.204975059307781e-90
Dmel_CG44422,20.26285,0.6475017,2.736523036046669e-91,1.6571727749626392e-89
Dmel_CG17947,20.188038,0.64287037,1.247185079827804e-90,7.518008777072098e-89
Dmel_CG8434,20.165451,0.9450424,1.9694461786637135e-90,1.1817576362474822e-88
Dmel_CG13316,19.977774,0.5942351,8.597176493553233e-89,5.135249831899229e-87
Dmel_CG6700,19.962597,0.56763625,1.164993798713465e-88,6.92723235696545e-87
Dmel_CG2985,19.817884,7.663466,2.0870111379058014e-87,1.2353789803252314e-85
Dmel_CG33197,19.731167,0.58204395,1.1645004524003097e-86,6.831562698657352e-85
Dmel_CG33181,19.700163,0.57249653,2.1492761006673358e-86,1.2497184618968788e-84
Dmel_CG1511,19.62848,0.5851701,8.831712032567216e-86,5.11266642378704e-84
Dmel_CG6966,19.489222,0.66744983,1.35528518316632e-84,7.811316926310795e-83
Dmel_CG42678,19.482086,0.7359685,1.5580108725389275e-84,8.940533133639322e-83
Dmel_CG34412,19.420452,0.550088,5.183149204233753e-84,2.9485611988240586e-82
Dmel_CG9774,19.355093,1.206954,1.8466240961011473e-83,1.0459692778821197e-81
Dmel_CG32230,19.298515,0.5490784,5.5275599968694816e-83,3.1174963913674617e-81
Dmel_CG7180,19.235138,0.7468444,1.8804379700814213e-82,1.0515249091421258e-80
Dmel_CG10777,19.161205,0.5605605,7.804472828219918e-82,4.3457024337134715e-80
Dmel_CG9277,19.101793,0.554515,2.4395874280137975e-81,1.3526843203176924e-79
Dmel_CG45049,19.08555,0.53846747,3.3295304016331335e-81,1.838376428901723e-79
Dmel_CG4128,19.043217,0.5237361,7.478892236388657e-81,4.09500511993264e-79
Dmel_CG9764,19.01337,0.8173906,1.3218213653868067e-80,7.207491519729472e-79
Dmel_CG43365,18.925392,0.68761784,7.046307235475532e-80,3.794898499237048e-78
Dmel_CG4453,18.888704,0.6599936,1.412706436134443e-79,7.577296031527639e-78
Dmel_CR40469,18.795742,1.039715,8.182684536793691e-79,4.3710836381303215e-77
Dmel_CG15138,18.778927,0.6700439,1.1232714499328717e-78,5.951979888535431e-77
Dmel_CG44011,18.759493,0.7945216,1.6193500875596054e-78,8.546136345630833e-77
Dmel_CG43737,18.738333,0.5565843,2.410633073511786e-78,1.2671251687607352e-76
Dmel_CG7646,18.717974,0.5236404,3.5334285461414156e-78,1.8499117340575434e-76
Dmel_CG7583,18.46233,0.527704,4.1504343260956164e-76,2.147277853512697e-74
Dmel_CG18467,18.375864,1.179003,2.050175797495353e-75,1.0565239276426054e-73
Dmel_CG31650,18.333254,0.7109656,4.492186344424847e-75,2.305930498128395e-73
Dmel_CG12484,18.332022,0.7355738,4.59500732889027e-75,2.3495327357566942e-73
Dmel_CG32498,18.327534,0.5201237,4.990270299341674e-75,2.5417496900639124e-73
Dmel_CG11768,18.285837,1.2650315,1.0730445296716195e-74,5.4443545036350394e-73
Dmel_CG6391,18.278234,0.53564864,1.2335707652223635e-74,6.234751317610415e-73
Dmel_CG3712,18.201141,1.1003443,5.054401114591971e-74,2.544823181871766e-72
Dmel_CG4257,18.155313,0.7152306,1.1656137040121431e-73,5.846309039856325e-72
Dmel_CG17776,18.150476,1.0299584,1.2729386067036304e-73,6.360336969845022e-72
Dmel_CG6703,18.14824,0.51264006,1.3258220799768736e-73,6.599480285218218e-72
Dmel_CG4153,18.119421,0.7359255,2.2393697171917364e-73,1.1104738661742116e-71
Dmel_CG31665,18.093672,0.54996204,3.574598487225471e-73,1.765932282730448e-71
Dmel_CG31324,18.045544,0.5964717,8.551998515596865e-73,4.209056647695071e-71
Dmel_CG11138,18.011532,0.5154556,1.581881402591261e-72,7.756531160989462e-71
Dmel_CG43759,17.949333,0.84478515,4.856971964369794e-72,2.3551833425750357e-70
Dmel_CG14442,17.92882,0.5718109,7.025515568310985e-72,3.3942022089402446e-70
Dmel_CG3961,17.863768,1.0483236,2.2586694170404466e-71,1.0793154476119457e-69
Dmel_CG43736,17.85245,0.5181765,2.766363078051003e-71,1.3171296090097185e-69
Dmel_CG13954,17.8091,0.5922101,6.006797840799684e-71,2.8496509179042833e-69
Dmel_CG16720,17.80413,0.6501137,6.5644471832637316e-71,3.1030000156571477e-69
Dmel_CG2297,17.801235,0.68160164,6.912821383025073e-71,3.255963648542383e-69
Dmel_CG1210,17.794746,0.6839553,7.76190292607043e-71,3.6428273696961257e-69
Dmel_CG32626,17.661324,0.71184564,8.326418834920079e-70,3.880052124456907e-68
Dmel_CG9113,17.657978,0.58882314,8.83469547874663e-70,4.087913143880615e-68
Dmel_CG43690,17.646078,0.5749805,1.0907279093280306e-69,5.0292124408700526e-68
Dmel_CG12175,17.571161,0.80531365,4.0970476194614945e-69,1.8824931037532694e-67
Dmel_CG4974,17.548328,0.5628604,6.125662277170579e-69,2.8047849471881036e-67
Dmel_CG1490,17.535643,0.5112078,7.657950150005841e-69,3.49420565698704e-67
Dmel_CG6492,17.520494,0.8093866,9.995342252426846e-69,4.544940918309383e-67
Dmel_CG7028,17.472458,0.8282577,2.3226593292788838e-68,1.0524850429673728e-66
Dmel_CG6606,17.470732,0.90779996,2.3940763876844253e-68,1.0811188251051902e-66
Dmel_CG8815,17.394743,0.51467264,9.04306842141296e-68,4.0696904837598534e-66
Dmel_CG32575,17.288603,0.62145036,5.732481132865596e-67,2.562263080509755e-65
Dmel_CG2161,17.284166,0.6952189,6.191073462390768e-67,2.7578608938737995e-65
Dmel_CG13702,17.219042,0.9504534,1.9112480968102447e-66,8.485037581143049e-65
Dmel_CG2368,17.176676,0.5029758,3.970135161057978e-66,1.756617715537471e-64
Dmel_CG43227,17.171383,0.52589273,4.3493010327191565e-66,1.9179249956698803e-64
Dmel_CG9108,17.116047,0.50211704,1.1267094273165715e-65,4.9518690917615604e-64
Dmel_CG8865,17.095455,0.8034714,1.6043913089822958e-65,7.02776873044545e-64
Dmel_CG2924,17.062992,0.52430737,2.7984963140859437e-65,1.221762128352272e-63
Dmel_CG1695,17.024376,0.5171541,5.416732137669231e-65,2.3569959278513694e-63
Dmel_CG30372,17.020947,0.83573544,5.7434623941814495e-65,2.4909187895029184e-63
Dmel_CG33996,16.943258,0.53653646,2.15832406272359e-64,9.329781746135096e-63
Dmel_CG44436,16.92059,0.50099367,3.172445559158552e-64,1.3668559702590994e-62
Dmel_CG43162,16.848269,0.5611933,1.0803001553433252e-63,4.639289000446613e-62
Dmel_CG43140,16.788832,0.65001273,2.9458463586211933e-63,1.2609565797602964e-61
Dmel_CG10145,16.724333,0.5853173,8.714762335096556e-63,3.7182042806981764e-61
Dmel_CG31352,16.702553,0.84255534,1.2557501623605979e-62,5.3403925189581285e-61
Dmel_CG1817,16.63691,0.6701845,3.765573712646532e-62,1.5911062430189092e-60
Dmel_CG12664,16.618858,0.49409577,5.089238472312606e-62,2.1435154732262806e-60
Dmel_CG18812,16.61131,0.486904,5.77202124833116e-62,2.4233268761763506e-60
Dmel_CG2248,16.58846,0.5860668,8.445722845560306e-62,3.5345619080735025e-60
Dmel_CG4612,16.515932,0.48767194,2.817761678365937e-61,1.1680822149970593e-59
Dmel_CG6896,16.482714,0.58969784,4.8841815938952967e-61,2.0183342869615754e-59
Dmel_CG14080,16.427221,0.49437007,1.221293779254619e-60,5.015319235370296e-59
Dmel_CG1725,16.410538,0.49953586,1.6077719097478758e-60,6.561407039129453e-59
Dmel_CG32066,16.3989,0.6856388,1.9473435995322372e-60,7.922613697044312e-59
Dmel_CG17383,16.346085,0.6432895,4.638474995158291e-60,1.881302466400466e-58
Dmel_CG12676,16.332642,0.60840935,5.782625772493015e-60,2.338138008502483e-58
Dmel_CG18319,16.32744,0.47996405,6.297094021917049e-60,2.5383470104911637e-58
Dmel_CG9038,16.313148,0.5182222,7.958231490860084e-60,3.1981382269538946e-58
Dmel_CG17117,16.293089,0.49856877,1.1050356142995869e-59,4.42721738033868e-58
Dmel_CG13253,16.279766,0.5503981,1.3739177896243092e-59,5.4877366788611086e-58
Dmel_CG9461,16.274456,0.6313015,1.4984538532370543e-59,5.967024874360039e-58
Dmel_CG2865,16.260605,0.55118644,1.878716985139823e-59,7.458676707469008e-58
Dmel_CG34186,16.164738,1.0793123,8.941869916066667e-59,3.5393106194889175e-57
Dmel_CG33485,16.160198,0.49039298,9.62503055123735e-59,3.79622576953689e-57
Dmel_CG9239,16.160048,0.55693257,9.648728460736026e-59,3.79622576953689e-57
Dmel_CG18212,16.116848,0.5271486,1.9426668888092532e-58,7.597793329119761e-57
Dmel_CG9705,16.05159,0.9951301,5.571861643976769e-58,2.1726953668693983e-56
Dmel_CG31635,15.960939,0.50278,2.3910477231341987e-57,9.296082286895415e-56
Dmel_CG12991,15.953182,0.58051217,2.707417627184233e-57,1.049503688461003e-55
Dmel_CG30040,15.936714,0.49450007,3.524004251540128e-57,1.3620276432202593e-55
Dmel_CG18009,15.921394,0.4758775,4.5023259039678983e-57,1.7350458857490368e-55
Dmel_CG12690,15.915866,0.5184766,4.918216960747807e-57,1.8897745345376295e-55
Dmel_CG18402,15.905626,0.65549225,5.792095628868157e-57,2.2190649754797802e-55
Dmel_CG2849,15.811714,0.7633476,2.5833975262689846e-56,9.868728747878117e-55
Dmel_CG9932,15.77811,0.51541585,4.401781879869021e-56,1.6766323386480815e-54
Dmel_CR43651,15.727724,0.7130195,9.765834092162302e-56,3.709041208240024e-54
Dmel_CG9579,15.718984,0.7402539,1.1210772537589116e-55,4.2455550984570197e-54
Dmel_CG6770,15.652091,0.49418637,3.214823353917206e-55,1.213965336029483e-53
Dmel_CG45002,15.609613,0.52055454,6.2615112588344754e-55,2.3576653138207404e-53
Dmel_CG3920,15.568577,0.46344575,1.1902660750354874e-54,4.456206977789555e-53
Dmel_CG8593,15.526764,0.70281243,2.2862974110183258e-54,8.535293829031767e-53
Dmel_CG8276,15.489039,0.52993923,4.1139386880871865e-54,1.5314806883896238e-52
Dmel_CG8860,15.465292,0.73520523,5.950261778067405e-54,2.208824576993892e-52
Dmel_CG5658,15.439501,0.6391693,8.878536421620096e-54,3.2865590737044982e-52
Dmel_CG9012,15.426555,0.5160058,1.0851088712655446e-53,4.005453841938349e-52
Dmel_CG11111,15.274875,0.45384547,1.1244335470687098e-52,4.127424927941317e-51
Dmel_CG11280,15.25789,0.64364624,1.4588967602013228e-52,5.3402123470210534e-51
Dmel_CG17023,15.256044,0.5116896,1.5007426940089493e-52,5.478127706103223e-51
Dmel_CG30463,15.182479,0.54082733,4.61984413155024e-52,1.6770544677541908e-50
Dmel_CG11752,15.154886,0.45835084,7.033738088273289e-52,2.546290694710724e-50
Dmel_CG42258,15.153334,0.48797148,7.201865093126236e-52,2.599992010680546e-50
Dmel_CG12084,15.144829,0.66689456,8.196834141879555e-52,2.9510848618750475e-50
Dmel_CG6340,15.140559,0.54089737,8.746714146933866e-52,3.14045274876661e-50
Dmel_CG43122,15.116912,0.4595093,1.2528113163995778e-51,4.485883789865628e-50
Dmel_CG3578,15.115543,0.6542686,1.2791142466464615e-51,4.567619650864443e-50
Dmel_CG42732,15.109077,0.47467262,1.411008441999216e-51,5.024949034230813e-50
Dmel_CG7331,15.106601,0.9628348,1.4650389517370813e-51,5.203264017507293e-50
Dmel_CG3870,15.105007,1.1853634,1.5009051628823334e-51,5.316278907125807e-50
Dmel_CG18508,15.080815,0.93265814,2.1657776957222155e-51,7.650667929969257e-50
Dmel_CG8962,15.063083,0.874645,2.8326593935163283e-51,9.952935050855099e-50
Dmel_CG11062,14.983202,0.51347387,9.455035433005903e-51,3.304484591093898e-49
Dmel_CG6376,14.981294,0.548389,9.730502947308849e-51,3.3917384411295913e-49
Dmel_CG3576,14.963345,0.5348376,1.2745608805417096e-50,4.430953579682171e-49
Dmel_CG9423,14.955891,0.5595303,1.4256159795838806e-50,4.943013083828965e-49
Dmel_CG7147,14.876693,0.47092676,4.67021839830139e-50,1.61503526242312e-48
Dmel_CG8287,14.846972,0.7674757,7.278206914691369e-50,2.510312783883446e-48
Dmel_CG1836,14.793212,0.5315638,1.6203412837451557e-49,5.574058850705522e-48
Dmel_CG6977,14.733207,0.9654603,3.945302623709317e-49,1.353661143033006e-47
Dmel_CG8583,14.72947,0.7281865,4.169615853407985e-49,1.4268990085842273e-47
Dmel_CG32369,14.721508,0.4943208,4.6907952341315884e-49,1.6010841603044988e-47
Dmel_CG5744,14.692752,0.468316,7.173970576376915e-49,2.442309516688317e-47
Dmel_CG4629,14.689619,0.7006694,7.513455457664951e-49,2.5512743712965147e-47
Dmel_CG30115,14.685484,1.2014451,7.986244736059532e-49,2.7048258267154205e-47
Dmel_CG1977,14.676723,0.43892983,9.087792408604705e-49,3.0699917748451013e-47
Dmel_CG42328,14.658695,0.56950027,1.1852917026776327e-48,3.993825196124813e-47
Dmel_CG34117,14.614358,0.7261562,2.27488547113475e-48,7.645593344292008e-47
Dmel_CG11516,14.567302,0.48669872,4.534490223705175e-48,1.5162273798908321e-46
Dmel_CG46301,14.566524,0.6503809,4.586449273073921e-48,1.5297088806463046e-46
Dmel_CG8443,14.56058,0.67702633,5.0031179970767084e-48,1.6644550278375954e-46
Dmel_CG5548,14.548319,0.44434944,5.985614866796297e-48,1.9862869940548014e-46
Dmel_CG8279,14.495966,0.44547132,1.2848199707551464e-47,4.242165637108889e-46
Dmel_CG3985,14.4431305,0.45563814,2.7697196284413205e-47,9.122026475525662e-46
Dmel_CR32865,14.415249,1.0150892,4.149379434018918e-47,1.3631748785610651e-45
Dmel_CG42318,14.406592,0.5410388,4.703520727098858e-47,1.5413707200699774e-45
Dmel_CG2204,14.385186,0.45059648,6.410493489394121e-47,2.095529724978312e-45
Dmel_CG3726,14.372344,0.5267517,7.717474706636525e-47,2.510280572275014e-45
Dmel_CG1412,14.371712,0.43685853,7.788258078574553e-47,2.527049368161684e-45
Dmel_CG34114,14.324144,0.44284773,1.5462019081717392e-46,4.992294662232144e-45
Dmel_CG14998,14.321245,0.4435352,1.6120949139909958e-46,5.192289035479332e-45
Dmel_CG34397,14.309553,0.71808916,1.9073542677675868e-46,6.128249983553511e-45
Dmel_CG31605,14.271204,0.45517612,3.308158772997682e-46,1.0603052301454278e-44
Dmel_CG8369,14.169188,0.6102294,1.4213594977271297e-45,4.533515815444712e-44
Dmel_CG42346,14.136841,0.69627196,2.2516942534310353e-45,7.147225648390636e-44
Dmel_CG8529,14.131271,0.4748342,2.4370541473236318e-45,7.71694663854936e-44
Dmel_CG6123,14.125683,0.58386767,2.6382944619604176e-45,8.334093154957176e-44
Dmel_CG32683,14.106187,0.73841965,3.47888257502582e-45,1.0963068565566979e-43
Dmel_CG43860,14.104686,0.49185085,3.553701251918203e-45,1.11720545816883e-43
Dmel_CG14334,14.077561,0.45679492,5.2179152501059964e-45,1.6325862928962596e-43
Dmel_CG5870,14.073742,0.42064247,5.507633309334061e-45,1.7191403638470046e-43
Dmel_CG12424,14.034295,0.553932,9.614746508813827e-45,2.994013835837026e-43
Dmel_CG34147,14.025742,1.091896,1.0847238416705613e-44,3.369824114277269e-43
Dmel_CG10443,14.0103445,0.4358967,1.3474979010728393e-44,4.176290074999571e-43
Dmel_CG1056,14.004887,0.6811098,1.4551152034173064e-44,4.499216208966311e-43
Dmel_CG8668,13.992624,0.60790515,1.729126705998337e-44,5.321417808787856e-43
Dmel_CG46339,13.990414,0.6124606,1.78370259200387e-44,5.47655041157076e-43
Dmel_CG10011,13.966118,0.42925546,2.5093772031711224e-44,7.686649376893174e-43
Dmel_CG5481,13.915825,1.108433,5.077073485040865e-44,1.5515772713237675e-42
Dmel_CG32666,13.87857,0.53970665,8.543173329332622e-44,2.6047758867925752e-42
